PostID,UserID,PostDateTime,PostContent,Hashtags,PostTopic,Likes,Shares,Comments,UserFollowers,UserFollowing,UserLocation,UserAge,UserGender,SentimentScore
771,2044,6/16/2023 3:59,Breaking: A startup's new product is creating major buzz in the tech world. #AI,#AI,Technology,188,257,2,56613,1006,North Taraport,62,Male,0.02
772,2635,12/5/2023 16:58,What a game! That last-minute goal was simply unforgettable. #basketball,#basketball,Sports,296,346,279,79318,2523,Lake Kellyburgh,75,Male,0.24
773,3431,7/2/2023 17:30,Breaking news: Major policy changes have sparked debates in the parliament. #policy #debate #election,"#policy, #debate, #election",Politics,525,239,116,22155,1135,Bensontown,46,Female,0.37
774,4883,8/25/2023 2:19,Sports update: The championship match had fans on the edge of their seats. #basketball,#basketball,Sports,388,314,97,45233,4712,East Karenfort,22,Female,-0.09
775,2638,9/1/2023 7:50,Breaking: A startup's new product is creating major buzz in the tech world. #startup,#startup,Technology,458,213,161,74016,3484,Yangberg,39,Female,-0.62
776,2582,21-09-2023 04:45,Attended an inspiring tech conference—innovations are on the horizon. #AI,#AI,Technology,743,97,297,71362,2715,Kinghaven,25,Female,0.82
777,3086,10/24/2023 4:42,Attended an inspiring tech conference—innovations are on the horizon. #startup,#startup,Technology,260,15,296,7657,3042,Alexandriaside,63,Female,0.48
778,2308,6/5/2023 8:44,Lifestyle tips: Small changes can make a big difference in your daily routine. #health #food,"#health, #food",Lifestyle,703,403,81,97404,1151,Port Melanie,28,Female,0.12
779,1821,2/11/2023 15:57,What a game! That last-minute goal was simply unforgettable. #football,#football,Sports,924,153,147,89802,3026,East Russell,24,Other,-0.1
780,1601,12/6/2023 21:06,Incredible performance today—truly a masterclass in sportsmanship. #basketball #football,"#basketball, #football",Sports,714,15,5,35586,333,New Allison,37,Male,0
781,2620,9/14/2023 11:25,Incredible performance today—truly a masterclass in sportsmanship. #olympics #football,"#olympics, #football",Sports,772,197,184,51657,4521,Lisashire,61,Female,0.65
782,1784,6/5/2023 17:50,Breaking: A startup's new product is creating major buzz in the tech world. #AI #innovation,"#AI, #innovation",Technology,112,492,251,40755,3840,Lake Gabrielview,28,Female,-0.97
783,4407,10/14/2023 15:52,Incredible performance today—truly a masterclass in sportsmanship. #olympics,#olympics,Sports,885,107,24,62498,2869,Juliehaven,14,,
784,2211,7/26/2023 5:04,Sports update: The championship match had fans on the edge of their seats. #olympics #football #basketball,"#olympics, #football, #basketball",Sports,863,22,40,94142,837,South Michael,47,Female,-0.91
785,1670,2/13/2023 16:00,Celebrity update: The latest music release is topping the charts. #movies,#movies,Entertainment,35,41,168,89738,4518,North Anna,34,Female,0.23
786,2266,27-01-2023 19:42,Just watched an amazing movie—highly recommend it to all film lovers. #celebrity,#celebrity,Entertainment,78,36,2,63923,906,Christinaside,60,Male,-0.33
787,2096,6/12/2023 10:10,Entertainment buzz: A star-studded event lit up the night. #movies,#movies,Entertainment,274,327,170,74730,1748,Hernandezhaven,76,Male,0.36
788,3526,2/1/2023 23:40,Sports update: The championship match had fans on the edge of their seats. #football #basketball,"#football, #basketball",Sports,959,389,56,84901,2730,South Courtneyburgh,79,Male,-0.83
789,2997,3/31/2023 0:01,What a game! That last-minute goal was simply unforgettable. #basketball #football,"#basketball, #football",Sports,277,164,82,23194,2183,Perrymouth,34,Female,0.11
790,3608,4/29/2023 0:54,Lifestyle tips: Small changes can make a big difference in your daily routine. #travel #health #food,"#travel, #health, #food",Lifestyle,673,115,178,13453,4244,North Billy,59,,
791,1100,2/13/2023 20:19,Celebrity update: The latest music release is topping the charts. #movies,#movies,Entertainment,311,149,132,61950,2471,Port Melodyburgh,52,Female,-0.01
792,3561,5/6/2023 2:21,What a game! That last-minute goal was simply unforgettable. #football,#football,Sports,528,5,85,46053,2855,Lake Toddstad,65,Male,-0.83
793,2779,1/3/2023 6:56,Living my best life—enjoying every moment and embracing wellness. #food,#food,Lifestyle,203,31,270,80809,3981,Masonborough,15,Male,-0.93
794,1175,1/28/2023 14:54,Celebrity update: The latest music release is topping the charts. #movies,#movies,Entertainment,984,144,93,33511,674,Melissaport,18,Other,0.24
795,1237,7/23/2023 7:05,Just watched an amazing movie—highly recommend it to all film lovers. #movies,#movies,Entertainment,951,293,249,11364,4228,Lake Richardview,26,,
796,3957,9/19/2023 21:41,Lifestyle tips: Small changes can make a big difference in your daily routine. #travel #food,"#travel, #food",Lifestyle,16,400,294,33545,1650,Arianafort,70,,
797,4130,3/3/2023 17:17,Stay informed: New government policies are reshaping public discourse. #debate #election,"#debate, #election",Politics,713,292,197,16031,50,Michaelstad,19,Female,-0.15
798,4936,21-04-2023 23:50,Breaking: A startup's new product is creating major buzz in the tech world. #innovation,#innovation,Technology,475,406,78,42159,4831,Johnsonfort,41,Female,-0.58
799,2122,10/1/2023 7:37,Entertainment buzz: A star-studded event lit up the night. #movies,#movies,Entertainment,510,176,165,2750,4395,West Julia,15,Female,-0.59
800,3918,23-05-2023 17:32,Entertainment buzz: A star-studded event lit up the night. #movies #music,"#movies, #music",Entertainment,209,444,38,69105,4555,Escobarfurt,25,,
801,2977,6/7/2023 2:27,Stay informed: New government policies are reshaping public discourse. #policy #election,"#policy, #election",Politics,498,176,213,43124,1459,Abbottfort,48,Male,-0.44
802,3542,5/12/2023 22:12,Tech update: A breakthrough in AI is set to transform the industry. #startup,#startup,Technology,401,60,130,11692,3917,Triciashire,50,Male,-0.56
803,3994,28-02-2023 20:09,Stay informed: New government policies are reshaping public discourse. #policy #debate #election,"#policy, #debate, #election",Politics,428,76,156,56338,4635,Sarahland,72,Female,0.03
804,3003,20-07-2023 08:34,Lifestyle tips: Small changes can make a big difference in your daily routine. #travel #health #food,"#travel, #health, #food",Lifestyle,991,415,158,43931,3020,Hernandezbury,34,Male,-0.42
805,2537,5/13/2023 6:09,Lifestyle tips: Small changes can make a big difference in your daily routine. #health #travel,"#health, #travel",Lifestyle,77,382,226,43490,2637,Ortizstad,33,Other,-0.84
806,1754,9/1/2023 4:00,Sports update: The championship match had fans on the edge of their seats. #olympics,#olympics,Sports,567,85,44,71320,848,Thomasborough,45,Male,0.37
807,4368,12/7/2023 16:16,Sports update: The championship match had fans on the edge of their seats. #basketball,#basketball,Sports,79,190,200,51939,992,North Michealhaven,16,Male,0.17
808,3258,12/23/2023 4:11,Exploring new travel destinations and delicious cuisines—life is an adventure. #food #travel #health,"#food, #travel, #health",Lifestyle,305,6,21,13557,3512,Ramosberg,56,Male,-0.58
809,2146,15-05-2023 12:57,Just watched an amazing movie—highly recommend it to all film lovers. #music,#music,Entertainment,57,405,241,72232,1377,Nicolehaven,13,Female,0.16
810,4300,28-04-2023 15:33,Stay informed: New government policies are reshaping public discourse. #election,#election,Politics,529,84,228,80787,744,Meganborough,74,Male,0.91
811,4665,1/27/2023 8:19,Exploring new travel destinations and delicious cuisines—life is an adventure. #travel #health #food,"#travel, #health, #food",Lifestyle,207,261,237,7174,3466,Mendozaborough,34,Male,0.91
812,4727,7/3/2023 20:02,Sports update: The championship match had fans on the edge of their seats. #olympics,#olympics,Sports,510,444,148,98895,4280,Chelseaville,71,Other,0.06
813,2411,21-02-2023 00:30,Entertainment buzz: A star-studded event lit up the night. #movies #celebrity,"#movies, #celebrity",Entertainment,976,397,272,52753,235,East Kristina,49,Female,-0.8
814,1139,2/21/2023 5:30,What a game! That last-minute goal was simply unforgettable. #football,#football,Sports,134,399,66,57444,527,East Christophertown,35,Male,-0.08
815,1540,5/7/2023 10:13,What a game! That last-minute goal was simply unforgettable. #olympics #basketball,"#olympics, #basketball",Sports,843,258,6,52908,4146,North Cassandra,45,Female,-0.95
816,2414,10/25/2023 8:34,Sports update: The championship match had fans on the edge of their seats. #olympics #football,"#olympics, #football",Sports,993,392,232,54019,2947,New Becky,34,Female,-0.17
817,1269,7/29/2023 14:26,Attended an inspiring tech conference—innovations are on the horizon. #startup #AI #innovation,"#startup, #AI, #innovation",Technology,521,46,291,33079,3065,Patrickchester,76,Female,0.82
818,4830,10/9/2023 4:37,Stay informed: New government policies are reshaping public discourse. #election,#election,Politics,580,340,255,46512,3865,Bradshawchester,74,Female,-0.07
819,2035,7/10/2023 5:05,Stay informed: New government policies are reshaping public discourse. #election,#election,Politics,852,497,66,69358,1735,North Stephanietown,66,Female,0.1
820,2890,2/5/2023 19:34,What a game! That last-minute goal was simply unforgettable. #basketball #olympics,"#basketball, #olympics",Sports,898,93,249,11809,1041,North Donna,70,Other,-0.68
821,4460,10/27/2023 14:00,Living my best life—enjoying every moment and embracing wellness. #health,#health,Lifestyle,82,477,76,43025,2799,Tracichester,24,Female,-0.97
822,4408,3/18/2023 22:18,What a game! That last-minute goal was simply unforgettable. #football #basketball #olympics,"#football, #basketball, #olympics",Sports,620,425,86,16787,4415,New Chadchester,30,Male,0.99
823,1505,3/5/2023 5:26,Political update: Today's debate on election integrity was intense. #policy #election,"#policy, #election",Politics,43,425,251,65166,2995,Lake Tracyshire,79,Female,-0.32
824,2129,6/4/2023 23:00,What a game! That last-minute goal was simply unforgettable. #basketball,#basketball,Sports,482,223,221,36640,3448,Lake Veronica,72,Female,-0.44
825,3079,10/25/2023 6:12,Celebrity update: The latest music release is topping the charts. #movies #celebrity,"#movies, #celebrity",Entertainment,965,278,71,18265,244,Port Jeffery,13,Female,0.14
826,4145,6/10/2023 6:07,Political update: Today's debate on election integrity was intense. #election,#election,Politics,909,2,201,46989,2352,Port Laura,32,Female,0.49
827,4242,10/2/2023 2:04,Breaking news: Major policy changes have sparked debates in the parliament. #election #debate #policy,"#election, #debate, #policy",Politics,643,128,58,62155,128,Lake Cindyburgh,29,Female,-0.5
828,2872,30-11-2023 16:34,What a game! That last-minute goal was simply unforgettable. #olympics #basketball #football,"#olympics, #basketball, #football",Sports,492,322,275,29294,3996,Lake Jorgeshire,61,Male,0.05
829,2092,11/28/2023 8:19,Just watched an amazing movie—highly recommend it to all film lovers. #music,#music,Entertainment,498,248,220,41867,1171,New Christopherville,34,Male,-0.33
830,1812,4/23/2023 13:44,Tech update: A breakthrough in AI is set to transform the industry. #AI,#AI,Technology,17,228,156,55991,3271,South Ashleyside,45,Female,-0.04
831,1361,6/8/2023 2:23,Attended an inspiring tech conference—innovations are on the horizon. #innovation #startup,"#innovation, #startup",Technology,604,326,180,56525,835,Port Jenniferchester,38,Male,-0.68
832,4720,12/19/2023 2:41,Living my best life—enjoying every moment and embracing wellness. #health #travel #food,"#health, #travel, #food",Lifestyle,994,130,212,11482,2911,Williamsside,39,Female,0.02
833,2456,7/7/2023 2:03,Tech update: A breakthrough in AI is set to transform the industry. #innovation #AI,"#innovation, #AI",Technology,947,227,128,94254,496,North Lori,72,Male,-0.91
834,1928,6/21/2023 17:32,Just watched an amazing movie—highly recommend it to all film lovers. #music #movies #celebrity,"#music, #movies, #celebrity",Entertainment,293,176,242,86223,4268,Travisville,46,Female,0.68
835,1099,9/24/2023 10:41,Lifestyle tips: Small changes can make a big difference in your daily routine. #food #travel #health,"#food, #travel, #health",Lifestyle,975,322,171,66989,2773,Josephborough,64,Other,0.26
836,2681,1/15/2023 21:24,Political update: Today's debate on election integrity was intense. #election #debate,"#election, #debate",Politics,147,310,269,74007,1631,Thompsonchester,67,Male,0.88
837,3056,4/25/2023 20:09,Attended an inspiring tech conference—innovations are on the horizon. #innovation #AI #startup,"#innovation, #AI, #startup",Technology,471,387,162,74708,408,East Stephanie,73,Female,0.2
838,4645,4/7/2023 5:49,Exploring new travel destinations and delicious cuisines—life is an adventure. #travel,#travel,Lifestyle,994,30,23,70334,2336,Duncanfurt,62,Female,-0.64
839,3744,13-03-2023 18:24,Sports update: The championship match had fans on the edge of their seats. #olympics,#olympics,Sports,171,65,192,19284,1815,Matthewshire,75,Female,-0.03
840,2052,22-03-2023 19:58,Attended an inspiring tech conference—innovations are on the horizon. #AI #startup,"#AI, #startup",Technology,562,205,293,7002,854,South Patrickland,76,Female,0.33
841,4964,10/23/2023 20:06,Entertainment buzz: A star-studded event lit up the night. #celebrity #music,"#celebrity, #music",Entertainment,530,100,128,20747,2780,Joshuaside,26,Male,-0.25
842,4185,6/17/2023 22:19,Sports update: The championship match had fans on the edge of their seats. #olympics,#olympics,Sports,119,319,40,49474,4814,Sarahville,63,Male,0.11
843,3509,18-11-2023 12:54,What a game! That last-minute goal was simply unforgettable. #basketball #olympics,"#basketball, #olympics",Sports,835,30,30,29240,4112,North Danny,39,Male,-0.67
844,1920,3/4/2023 14:44,Breaking: A startup's new product is creating major buzz in the tech world. #innovation #startup #AI,"#innovation, #startup, #AI",Technology,736,372,35,61817,192,Adamsfort,52,Other,0.55
845,4214,9/9/2023 8:16,Exploring new travel destinations and delicious cuisines—life is an adventure. #food,#food,Lifestyle,65,190,252,51830,2284,Charlesmouth,21,Female,0.82
846,3437,9/25/2023 5:29,Incredible performance today—truly a masterclass in sportsmanship. #olympics #football #basketball,"#olympics, #football, #basketball",Sports,140,65,214,95857,3609,East Christopherside,68,Other,-0.37
