PostID,UserID,PostDateTime,PostContent,Hashtags,PostTopic,Likes,Shares,Comments,UserFollowers,UserFollowing,UserLocation,UserAge,UserGender,SentimentScore
856,4243,2023-04-01 14:18:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #health,#health,Lifestyle,943,45,22,43887,673,South Jon,37,Male,-0.9
857,4302,2023-08-25 20:05:00,Breaking news: Major policy changes have sparked debates in the parliament. #debate,#debate,Politics,747,88,78,14677,594,Cartermouth,33,Female,0.01
858,1719,2023-01-22 18:04:00,Breaking news: Major policy changes have sparked debates in the parliament. #policy,#policy,Politics,32,185,30,62725,963,Port Maxwellton,19,Male,0.29
859,1074,2023-07-03 01:00:00,Breaking news: Major policy changes have sparked debates in the parliament. #debate #election,"#debate, #election",Politics,360,374,3,8143,2187,Port Jennifer,61,Female,0.71
860,2293,2023-06-26 00:45:00,Attended an inspiring tech conference—innovations are on the horizon. #AI #innovation #startup,"#AI, #innovation, #startup",Technology,752,188,117,34230,2593,South Michael,51,Female,0.08
861,2922,2023-03-12 06:28:00,Sports update: The championship match had fans on the edge of their seats. #football #basketball,"#football, #basketball",Sports,329,245,65,93050,3782,Carlsonborough,61,Other,-0.61
862,3673,2023-02-27 16:34:00,Breaking: A startup's new product is creating major buzz in the tech world. #AI #innovation #startup,"#AI, #innovation, #startup",Technology,511,45,286,59946,4045,New James,46,Female,0.25
863,1061,2023-03-22 07:41:00,Political update: Today's debate on election integrity was intense. #debate #election,"#debate, #election",Politics,849,256,175,51492,1797,Lake Jeremy,28,Male,0.01
864,1873,2023-11-25 00:45:00,Incredible performance today—truly a masterclass in sportsmanship. #basketball #football,"#basketball, #football",Sports,786,351,122,54773,2213,Lake Douglas,27,Male,-0.18
865,1319,2023-03-23 01:09:00,Breaking: A startup's new product is creating major buzz in the tech world. #startup #AI #innovation,"#startup, #AI, #innovation",Technology,70,408,230,6844,1093,Nicolebury,52,Male,-0.26
866,3149,2023-03-20 00:54:00,Political update: Today's debate on election integrity was intense. #debate,#debate,Politics,312,60,42,50490,2229,North Colleen,19,Male,0.3
867,2452,2023-01-17 20:08:00,Political update: Today's debate on election integrity was intense. #policy #election,"#policy, #election",Politics,914,104,3,39360,1365,North Gregoryville,52,Female,0.24
868,1873,2023-05-04 04:11:00,Breaking news: Major policy changes have sparked debates in the parliament. #policy #election #debate,"#policy, #election, #debate",Politics,727,336,189,53860,1427,Lake Shawnaberg,78,Male,-0.7
869,2745,2023-02-08 09:59:00,Breaking: A startup's new product is creating major buzz in the tech world. #innovation #AI,"#innovation, #AI",Technology,78,13,249,3570,3358,New Rebeccaton,34,Female,0.63
870,4001,2023-04-11 14:54:00,Political update: Today's debate on election integrity was intense. #policy #debate,"#policy, #debate",Politics,168,300,143,31743,272,Davidland,71,Female,0.27
871,3302,2023-07-11 18:01:00,Entertainment buzz: A star-studded event lit up the night. #movies #celebrity,"#movies, #celebrity",Entertainment,809,76,157,93447,4581,South Jamesberg,17,Male,0.07
872,2555,2023-03-09 04:54:00,Entertainment buzz: A star-studded event lit up the night. #movies #music #celebrity,"#movies, #music, #celebrity",Entertainment,982,229,64,4301,4472,Adkinschester,30,Male,0.5
873,3617,2023-09-18 16:03:00,Living my best life—enjoying every moment and embracing wellness. #travel #food,"#travel, #food",Lifestyle,179,166,269,70987,2203,Randallfurt,23,Female,0.01
874,1111,2023-06-05 15:59:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #health #travel #food,"#health, #travel, #food",Lifestyle,627,65,74,80963,2749,Sheltonstad,20,Female,0.84
875,4032,2023-03-03 09:28:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #travel,#travel,Lifestyle,259,31,28,27440,3370,Port Keithborough,32,Male,-0.46
876,4384,2023-03-30 18:03:00,What a game! That last-minute goal was simply unforgettable. #basketball,#basketball,Sports,485,95,237,93816,616,Hensleytown,71,Female,-0.47
877,4045,2023-02-27 06:51:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #health #food,"#health, #food",Lifestyle,771,57,152,13588,2092,Nathanbury,37,Female,0.63
878,1460,2023-08-10 19:28:00,Breaking news: Major policy changes have sparked debates in the parliament. #debate #election,"#debate, #election",Politics,4,103,93,96010,679,New Paul,70,Female,-0.33
879,3755,2023-08-25 22:26:00,Political update: Today's debate on election integrity was intense. #policy #election #debate,"#policy, #election, #debate",Politics,296,311,236,5513,2785,Wilsonmouth,31,Female,0.66
880,1886,2023-12-03 04:08:00,Political update: Today's debate on election integrity was intense. #election,#election,Politics,619,133,114,40300,2567,North Joyceport,14,Female,-0.34
881,4533,2023-09-03 04:50:00,Incredible performance today—truly a masterclass in sportsmanship. #basketball #football #olympics,"#basketball, #football, #olympics",Sports,854,216,295,60279,774,Port Amandaville,70,Male,0.1
882,4936,2023-08-29 21:18:00,Breaking news: Major policy changes have sparked debates in the parliament. #election,#election,Politics,359,66,218,22455,4410,Laurenland,78,Male,-0.54
883,2115,2023-11-27 11:45:00,Entertainment buzz: A star-studded event lit up the night. #celebrity #movies #music,"#celebrity, #movies, #music",Entertainment,116,465,245,13931,4098,Simmonsfort,19,Female,0.46
884,2075,2023-04-24 14:09:00,Attended an inspiring tech conference—innovations are on the horizon. #AI #innovation #startup,"#AI, #innovation, #startup",Technology,356,177,31,89457,2948,West Emilyborough,63,Female,-0.67
885,4876,2023-09-18 04:42:00,Living my best life—enjoying every moment and embracing wellness. #travel #health,"#travel, #health",Lifestyle,956,373,19,77062,1514,Turnerville,45,Male,0.8
886,1519,2023-08-04 20:10:00,Sports update: The championship match had fans on the edge of their seats. #olympics #basketball #football,"#olympics, #basketball, #football",Sports,842,246,52,64410,1357,South Elizabeth,25,Female,-0.26
887,1811,2023-03-08 12:29:00,Breaking news: Major policy changes have sparked debates in the parliament. #policy #debate,"#policy, #debate",Politics,438,293,205,36496,2004,Rojashaven,22,Male,-0.06
888,4169,2023-02-26 02:44:00,Attended an inspiring tech conference—innovations are on the horizon. #innovation #startup #AI,"#innovation, #startup, #AI",Technology,330,234,218,62456,4844,New James,71,Female,-0.95
889,3283,2023-07-03 11:53:00,Breaking news: Major policy changes have sparked debates in the parliament. #policy,#policy,Politics,524,130,194,51020,203,Margaretmouth,50,Female,0.95
890,2924,2023-07-23 16:24:00,Entertainment buzz: A star-studded event lit up the night. #music,#music,Entertainment,653,111,194,38220,3561,East Andrea,32,Male,0.63
891,4445,2023-04-29 00:09:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #travel #food #health,"#travel, #food, #health",Lifestyle,187,388,81,93721,4116,East Robert,26,Female,-0.11
892,2604,2023-01-26 18:08:00,Entertainment buzz: A star-studded event lit up the night. #movies #celebrity,"#movies, #celebrity",Entertainment,967,407,0,47886,860,Snyderland,52,Female,0.84
893,1926,2023-08-04 15:46:00,Just watched an amazing movie—highly recommend it to all film lovers. #music,#music,Entertainment,280,53,166,18025,200,Garrettview,19,Male,0.86
894,1556,2023-07-31 22:40:00,Entertainment buzz: A star-studded event lit up the night. #music #movies #celebrity,"#music, #movies, #celebrity",Entertainment,510,289,182,46106,2272,West Chris,18,Female,0.07
895,3696,2023-05-18 14:44:00,Stay informed: New government policies are reshaping public discourse. #election,#election,Politics,465,238,272,67727,1128,West John,52,Male,-0.53
896,3281,2023-02-08 15:20:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #food #health,"#food, #health",Lifestyle,114,239,156,10942,828,Mendozabury,65,Female,-0.03
897,2055,2023-09-09 04:43:00,What a game! That last-minute goal was simply unforgettable. #football #basketball,"#football, #basketball",Sports,939,294,200,75559,4299,Kristaview,21,Female,-0.35
898,4360,2023-06-23 04:39:00,Just watched an amazing movie—highly recommend it to all film lovers. #music #celebrity #movies,"#music, #celebrity, #movies",Entertainment,235,111,191,79463,4018,North Helen,77,Female,-0.1
899,4709,2023-05-29 15:24:00,Just watched an amazing movie—highly recommend it to all film lovers. #music,#music,Entertainment,337,87,298,24226,4646,Sarahberg,32,Male,0.82
900,1578,2023-12-13 22:36:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #food #health #travel,"#food, #health, #travel",Lifestyle,521,227,75,73919,2603,Joshuaberg,18,Female,-0.44
901,1541,2023-05-01 21:39:00,Entertainment buzz: A star-studded event lit up the night. #movies,#movies,Entertainment,198,475,139,70490,4294,Weberside,51,Male,0.68
902,3161,2023-01-28 11:12:00,Breaking: A startup's new product is creating major buzz in the tech world. #startup,#startup,Technology,763,303,195,58174,4153,North Kennethbury,33,Female,0.87
903,3251,2023-12-09 14:50:00,Just watched an amazing movie—highly recommend it to all film lovers. #music #celebrity #movies,"#music, #celebrity, #movies",Entertainment,49,304,60,37917,4738,Taylorbury,49,Male,0.61
904,2052,2023-04-18 00:32:00,Sports update: The championship match had fans on the edge of their seats. #basketball,#basketball,Sports,939,289,82,5657,4614,Andersonland,24,Female,0.05
905,3690,2023-08-07 15:46:00,Political update: Today's debate on election integrity was intense. #election #policy,"#election, #policy",Politics,141,207,4,4532,4596,West Curtis,27,Female,0.13
906,1473,2023-10-19 21:05:00,Sports update: The championship match had fans on the edge of their seats. #olympics #football,"#olympics, #football",Sports,782,355,218,12106,3728,Shannonville,33,Male,0.64
907,3744,2023-01-22 16:23:00,Celebrity update: The latest music release is topping the charts. #celebrity #music #movies,"#celebrity, #music, #movies",Entertainment,527,390,253,30089,4273,Sherryton,58,Male,-0.91
908,3300,2023-09-27 23:58:00,Entertainment buzz: A star-studded event lit up the night. #music #celebrity #movies,"#music, #celebrity, #movies",Entertainment,513,273,87,58143,3755,Elizabethmouth,22,Male,0.47
909,4869,2023-03-12 09:25:00,Breaking: A startup's new product is creating major buzz in the tech world. #AI,#AI,Technology,669,69,208,37888,3408,Maureenton,78,Female,0.06
910,1904,2023-01-07 03:18:00,Stay informed: New government policies are reshaping public discourse. #policy,#policy,Politics,29,369,179,64267,902,New Johnmouth,51,Female,-0.21
911,2945,2023-05-08 03:54:00,Entertainment buzz: A star-studded event lit up the night. #music,#music,Entertainment,81,219,207,52266,4232,North Janice,34,Other,0.53
912,1385,2023-03-22 03:51:00,Sports update: The championship match had fans on the edge of their seats. #basketball #olympics,"#basketball, #olympics",Sports,30,230,272,26987,4015,Kramerborough,54,Male,-0.47
913,1061,2023-11-04 16:08:00,Incredible performance today—truly a masterclass in sportsmanship. #basketball #olympics #football,"#basketball, #olympics, #football",Sports,747,289,64,22732,4679,West Sherritown,18,Male,0.79
914,1514,2023-03-11 01:31:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #food #health,"#food, #health",Lifestyle,332,306,20,96579,3373,South Richardside,64,Other,0.38
915,1429,2023-05-16 05:41:00,Attended an inspiring tech conference—innovations are on the horizon. #startup,#startup,Technology,659,360,176,93702,4969,Jennifermouth,49,Female,0.22
916,1579,2023-05-16 11:53:00,Attended an inspiring tech conference—innovations are on the horizon. #startup #innovation #AI,"#startup, #innovation, #AI",Technology,176,348,21,66613,4524,Port Markfort,18,Female,0.05
917,2560,2023-11-14 08:15:00,Sports update: The championship match had fans on the edge of their seats. #olympics #football,"#olympics, #football",Sports,369,254,35,86230,505,Donaldville,41,Other,-0.57
918,4762,2023-03-01 05:55:00,Sports update: The championship match had fans on the edge of their seats. #olympics,#olympics,Sports,546,451,249,39902,4463,Christophershire,63,Other,0.23
919,2164,2023-05-10 06:06:00,Celebrity update: The latest music release is topping the charts. #movies #music,"#movies, #music",Entertainment,534,141,148,34126,279,Stephaniebury,39,Male,0.45
920,3790,2023-09-11 11:19:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #travel #food,"#travel, #food",Lifestyle,105,68,72,83317,4653,North Alicia,49,Male,-0.98
921,2323,2023-06-07 21:35:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #food #health #travel,"#food, #health, #travel",Lifestyle,96,88,90,75806,4935,East Jaytown,58,Male,-0.27
922,3722,2023-07-13 17:03:00,What a game! That last-minute goal was simply unforgettable. #olympics #basketball #football,"#olympics, #basketball, #football",Sports,229,358,175,73033,3527,Lake Jessicafort,37,Female,0.66
923,3358,2023-05-06 20:30:00,Celebrity update: The latest music release is topping the charts. #celebrity #movies #music,"#celebrity, #movies, #music",Entertainment,226,135,125,30183,3408,Marshfurt,49,Male,0.26
924,1470,2023-09-16 04:09:00,Incredible performance today—truly a masterclass in sportsmanship. #football,#football,Sports,370,142,203,1832,809,Port Madeline,35,Female,0.23
925,2416,2023-05-27 09:38:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #health #travel,"#health, #travel",Lifestyle,99,338,245,3042,1840,East Tina,38,Female,-0.54
926,2665,2023-07-16 00:59:00,What a game! That last-minute goal was simply unforgettable. #basketball #olympics,"#basketball, #olympics",Sports,444,186,98,59953,4591,West Jessicachester,64,Female,0.26
927,2468,2023-10-07 05:49:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #travel #health #food,"#travel, #health, #food",Lifestyle,467,10,270,97184,1416,Joneston,15,Male,0.57
928,4829,2023-01-31 21:04:00,Living my best life—enjoying every moment and embracing wellness. #health #travel,"#health, #travel",Lifestyle,54,147,43,9529,374,Jeffreyville,40,Male,-0.2
